1, 1, 2.0, 1.0, 1.0, -0.724563577652313, -0.5197540072358806, 0, 0.07153387538839431, 50.25005516278481, 0
2, 1, 1.0, 0.4844336530803066, 0.22614482676905784, -0.2953354546316856, -0.11129825507785658, 0, 0.009646641657269223, 50.250006822490434, 0
3, 1, 3.0, 0.1959333556500853, -0.012523683157750792, -0.11123401217983457, 0.03121687103735705, 0, 0.0031300901551177328, 50.250000002459714, 0
4, 1, 4.0, 0.07518911406278403, 0.08283488846810497, -0.05495982199717561, -0.04969930172721228, 0, 0.004915674367387778, 50.25001126510743, 0
5, 1, 3.0, 0.12780810769247591, 0.05766791860791526, -0.08212181254385086, -0.025716697769046386, 0, 0.0009455907830299115, 50.250002546879664, 0
6, 1, 4.0, 0.010168160868637588, 0.0606301039122753, -0.013382832388487038, -0.04266786709299894, 0, 0.0015517726890813734, 50.25000212053431, 0
7, 1, 3.0, 0.06661547138233548, 0.042055556945554004, -0.044682930135923365, -0.021748669954973918, 0, 0.00027205920451184225, 50.250006642268154, 0
8, 1, 2.0, -0.0020593202820097106, 0.03290908978485026, -0.002624732567213811, -0.024307167881593147, 0, 1.899205970335592e-5, 50.25000239288984, 0
9, 1, 4.0, 0.0011674544360718415, -0.008623583819997956, 0.0004158003371793227, 0.006432732184597887, 0, 2.4509971441257018e-5, 50.2499998948973, 0
10, 1, 4.0, -0.00792327286029693, -0.00593675094416117, 0.005559622899213603, 0.003186544399552497, 0, 3.275828747477531e-5, 50.25000085482574, 0
11, 1, 1.0, -0.010689615500522463, -0.0040925352730666106, 0.006997980742695478, 0.0015238573949182888, 0, 1.4940051131686523e-6, 50.25000087835135, 0
12, 1, 3.0, -0.0024315564094917995, 0.00020745199396458814, 0.0014433235565911877, -0.0003982250467224843, 0, 4.0551835163412375e-7, 50.25003072674963, 0
13, 1, 1.0, -0.0008229230992447003, -0.0009715833843964464, 0.000630813817795324, 0.0006319681727575859, 0, 3.2308507313527273e-8, 50.25003075926148, 0
14, 1, 4.0, -0.00023919643730165203, -0.00026776887365537075, 0.00016495481291889892, 0.00016056668964239078, 0, 5.067994658816326e-8, 50.25195262679205, 0
15, 1, 3.0, -0.00040755208429691726, -0.00019131097259969263, 0.0002635964061957549, 7.943990339080492e-5, 0, 1.1169096146156307e-8, 50.25195262563963, 0
16, 1, 1.0, -2.674202227395824e-5, -0.00020959706897731258, 2.9839912093823242e-5, 0.0001519681645554669, 0, 3.7797104970120955e-9, 50.2519526283342, 0
17, 1, 2.0, -6.876284275510305e-5, -0.00010188679770671224, 4.9063057933851504e-5, 6.472433526132387e-5, 0, 2.4231557111454296e-10, 50.251952628817634, 0
18, 1, 1.0, -3.091655405757792e-5, -3.2848744833703816e-6, 1.9432059451630982e-5, -2.241203264058668e-6, 0, 1.1598200170819755e-11, 50.25195262890256, 0
19, 1, 1.0, -5.179367001948091e-6, 4.406121533930861e-6, 2.9790310638517466e-6, -4.079164337614499e-6, 0, 2.7854375310011688e-12, 50.25195262931425, 0
20, 1, 2.0, 7.814199546244878e-7, 3.24359789360677e-6, -6.90962306466531e-7, -2.2914420837772295e-6, 0, 1.0949916701850306e-13, 50.25195262904883, 0
21, 1, 2.0, 3.7348662562801953e-7, -5.442546777549116e-7, -2.0073803579852263e-7, 4.640646858689432e-7, 0, 3.316375622916408e-14, 50.25195262924344, 0
22, 1, 4.0, 1.6052121366241589e-7, 3.267808197620029e-7, -1.2032265577498335e-7, -2.1743234888802622e-7, 0, 5.796863290314104e-14, 50.25195262911146, 0
23, 1, 1.0, 4.2074639495817405e-7, 2.3414162593424105e-7, -2.742400446568449e-7, -1.0864188290555143e-7, 0, 5.0346869085679496e-15, 50.25195262916332, 0
24, 1, 4.0, 1.3584346891293397e-7, 4.0626288578292205e-8, -8.667705513815249e-8, -9.536974437065535e-9, 0, 3.8819985238257686e-15, 50.251952629165885, 0
25, 1, 1.0, 1.2132334580062228e-7, 2.838306383634735e-8, -7.702915918815938e-8, -2.690968463228513e-9, 0, 1.8788722135640446e-16, 50.25195262915015, 0
26, 1, 2.0, 2.5750745954940106e-8, -9.277482154073467e-9, -1.5532601582441364e-8, 1.079849361218336e-8, 0, 8.459015244737897e-17, 50.251952629437035, 0
27, 1, 2.0, 1.125827034286173e-8, 1.4541967233014638e-8, -7.892223072923022e-9, -9.001926929003953e-9, 0, 6.673264925729852e-18, 50.25195262909912, 0
1, 1, 1.0, 1.0, 1.0, -0.724563577652313, -0.5197540072358806, 0, 0.0797121652840896, 50.25005516278481, 0
2, 1, 3.0, 0.32630926704306074, 0.4604919855282388, -0.25716471599336166, -0.2708351353180714, 0, 0.018141558622877148, 50.25000403569897, 0
3, 1, 3.0, -0.16301312708060384, 0.21432956106482748, 0.06742684163948319, -0.17231229903612813, 0, 0.008345906812680595, 50.249992977774006, 0
4, 1, 1.0, -0.1739648756613876, -0.05573288189113579, 0.10786121623555157, 0.01934070064827712, 0, 0.0007331345726376462, 50.249998333439606, 0
5, 1, 2.0, -0.05221254356168836, 0.014198075344976462, 0.02980035026151283, -0.016832608854793867, 0, 0.0002837678607174872, 50.25000252592238, 0
6, 1, 4.0, -0.02097907533382199, -0.02635301276835617, 0.015853464456659735, 0.016377627825627454, 0, 0.0004652138483256395, 50.25000139825057, 0
7, 1, 3.0, -0.03907235895387698, -0.018275621342940935, 0.025508257643986874, 0.00807345621964545, 0, 9.220496843732037e-5, 50.25000141541434, 0
8, 1, 3.0, -0.0021093367399594373, -0.019080991365895895, 0.0035794204008672524, 0.013616532238983552, 0, 2.4454496679131315e-5, 50.250000776572925, 0
9, 1, 2.0, 0.009719133101564116, -0.0018102899188686267, -0.005701908324420106, 0.002603109643561492, 0, 9.711429163999833e-6, 50.24999989554327, 0
10, 1, 1.0, 0.0040107867363231315, 0.004769024138793091, -0.003063975903018949, -0.0029092920760308088, 0, 1.1048396440338263e-6, 50.2499998740063, 0
11, 1, 1.0, 0.0012141578329859619, 0.0017140707573629985, -0.0009713151013936373, -0.0011411566521318302, 0, 1.0727282560519335e-7, 50.25003078175025, 0
12, 1, 4.0, 0.000371405740472511, 0.0005387492939693556, -0.0002642436720629066, -0.0003409670451104769, 0, 1.8000522269177034e-7, 50.251952621805934, 0
13, 1, 3.0, 0.0007558966332545077, 0.0003854435591678125, -0.0004906179574495757, -0.0001696118531452284, 0, 3.841734363892893e-8, 50.25195261761167, 0
14, 1, 3.0, 3.697596723226636e-5, 0.0003901209591121635, -4.7550028610159154e-5, -0.00028495417490532294, 0, 6.273368513048325e-9, 50.25195262702912, 0
15, 1, 4.0, -0.0001566723941055678, 2.2668282304052633e-5, 9.633822190828473e-5, -4.062596154054254e-5, 0, 1.331344663302723e-9, 50.251952628863265, 0
16, 1, 2.0, -7.076832263047206e-5, 1.7687581987928463e-5, 4.310313478639139e-5, -2.3883319048643016e-5, 0, 5.95475850461685e-10, 50.25195262904004, 0
17, 1, 4.0, -3.0943679059003145e-5, -3.77282495071965e-5, 2.154398747848859e-5, 2.307218415897275e-5, 0, 9.606958436268374e-10, 50.25195262910637, 0
18, 1, 4.0, -5.581304342248757e-5, -2.696829565982119e-5, 3.614131414573098e-5, 1.1438752819566677e-5, 0, 9.904461896592709e-10, 50.25195262869983, 0
19, 1, 2.0, -5.996420528497655e-5, -1.9118159621589508e-5, 3.831893442465549e-5, 5.080981873443212e-6, 0, 2.9495734419894505e-10, 50.25195262894787, 0
20, 1, 3.0, -2.621430648962289e-5, -2.2182016347009574e-5, 1.7595615775395182e-5, 1.2288600140446724e-5, 0, 5.0210919624136375e-11, 50.25195262903909, 0
21, 1, 1.0, 2.524376720458903e-6, -1.393868553754549e-5, -7.169950596016645e-7, 1.0800765997658705e-5, 0, 1.836161122518557e-11, 50.251952629109994, 0
22, 1, 3.0, -4.0715745066599324e-6, -7.538027440003023e-6, 3.0033189854652018e-6, 4.955110894746065e-6, 0, 2.3927753124142337e-12, 50.2519526292381, 0
23, 1, 4.0, 2.1606844429414115e-6, -2.2111342718443904e-6, -1.2197931011442974e-6, 1.9820471064455273e-6, 0, 8.681231372362215e-13, 50.25195262899843, 0
24, 1, 3.0, -9.26308936841267e-7, -1.6162542312693817e-6, 6.768560614026388e-7, 1.0536957750646832e-6, 0, 1.1364931780486645e-13, 50.25195262926608, 0
25, 1, 2.0, 4.491249869241915e-7, -5.022515841429592e-7, -2.508870360541021e-7, 4.439857591614783e-7, 0, 4.014132565857756e-14, 50.251952629229564, 0
26, 1, 1.0, 1.9441656428147497e-7, 3.502334580013995e-7, -1.4277702455389762e-7, -2.293652703888119e-7, 0, 9.827505430017491e-15, 50.25195262893204, 0
27, 1, 3.0, 1.3561878390195687e-7, 1.445280930844377e-7, -9.304584527313168e-8, -8.561189110919928e-8, 0, 1.4919199332382975e-15, 50.2519526292216, 0
28, 1, 1.0, -2.602194261865936e-8, 7.269211418864934e-8, 1.1823063724232855e-8, -5.833422635212523e-8, 0, 5.3336131912593e-16, 50.25195262902676, 0
29, 1, 2.0, 1.9771363029704518e-8, 4.1726746982377886e-8, -1.491551689203046e-8, -2.788311193362366e-8, 0, 2.2080633126134397e-17, 50.251952628915966, 0
